"region","cell_class","panel","gene","bin","z_pre","offset","z_post"
"MTG","Oligo","HK","GUSB",0.65,0.0169232578071613,-0.00265789281679962,0.0195811506239609
"MTG","Oligo","HK","GUSB",0.75,-0.0119159977666424,0.00220662583815988,-0.0141226236048023
"MTG","Oligo","HK","GUSB",0.85,0.000552329005995995,0.00217530279110393,-0.00162297378510794
"MTG","Oligo","HK","GUSB",0.95,-0.0213730935135842,-0.00995870189087534,-0.0114143916227089
"MTG","Oligo","HK","POLR2A",0.15,0.0750328626227036,0.00402796155625545,0.0710049010664481
"MTG","Oligo","HK","POLR2A",0.25,-0.00442322302342757,-6.26874683819561e-05,-0.00436053555504562
"MTG","Oligo","HK","POLR2A",0.35,0.0458403013568035,0.00187119487724954,0.043969106479554
"MTG","Oligo","HK","POLR2A",0.45,0.0428664317084507,-0.0022924088729936,0.0451588405814443
"MTG","Oligo","HK","POLR2A",0.55,0.0185603117674332,-0.00286025669154989,0.0214205684589831
"MTG","Oligo","HK","POLR2A",0.65,-0.010692768320557,-0.00265789281679962,-0.00803487550375743
"MTG","Oligo","HK","POLR2A",0.75,-0.0188219946306631,0.00220662583815988,-0.0210286204688229
"MTG","Oligo","HK","POLR2A",0.85,-0.031123386503604,0.00217530279110393,-0.0332986892947079
"MTG","Oligo","HK","POLR2A",0.95,-0.0717885564947065,-0.00995870189087534,-0.0618298546038311
"MTG","Oligo","METAB","SLC16A1",0.15,0.0341067548457919,0.00402796155625545,0.0300787932895365
"MTG","Oligo","METAB","SLC16A1",0.25,0.0489609849900054,-6.26874683819561e-05,0.0490236724583874
"MTG","Oligo","METAB","SLC16A1",0.35,-0.00927672772854881,0.00187119487724954,-0.0111479226057984
"MTG","Oligo","METAB","SLC16A1",0.45,0.0657882975897712,-0.0022924088729936,0.0680807064627648
"MTG","Oligo","METAB","SLC16A1",0.55,0.010528398168682,-0.00286025669154989,0.0133886548602319
"MTG","Oligo","METAB","SLC16A1",0.65,-0.00307847422532777,-0.00265789281679962,-0.000420581408528146
"MTG","Oligo","METAB","SLC16A1",0.75,0.00604601164241625,0.00220662583815988,0.00383938580425637
"MTG","Oligo","METAB","SLC16A1",0.85,-0.0284095326901813,0.00217530279110393,-0.0305848354812853
"MTG","Oligo","METAB","SLC16A1",0.95,-0.13697114384386,-0.00995870189087534,-0.127012441952985
"MTG","Oligo","METAB","SLC16A3",0.15,0.06509790947676,0.00402796155625545,0.0610699479205046
"MTG","Oligo","METAB","SLC16A3",0.25,0.00809526015773895,-6.26874683819561e-05,0.0081579476261209
"MTG","Oligo","METAB","SLC16A3",0.35,0.0389841331289945,0.00187119487724954,0.0371129382517449
"MTG","Oligo","METAB","SLC16A3",0.45,0.00138183521043539,-0.0022924088729936,0.00367424408342899
"MTG","Oligo","METAB","SLC16A3",0.55,-0.00110393434083088,-0.00286025669154989,0.00175632235071901
"MTG","Oligo","METAB","SLC16A3",0.65,-0.00547188183178237,-0.00265789281679962,-0.00281398901498274
"MTG","Oligo","METAB","SLC16A3",0.75,-0.0133232323873949,0.00220662583815988,-0.0155298582255548
"MTG","Oligo","METAB","SLC16A3",0.85,-0.0199139085667602,0.00217530279110393,-0.0220892113578642
"MTG","Oligo","METAB","SLC16A3",0.95,-0.0553855404350035,-0.00995870189087534,-0.0454268385441281
"MTG","Oligo","METAB","SLC16A7",0.15,0.0329005297015518,0.00402796155625545,0.0288725681452963
"MTG","Oligo","METAB","SLC16A7",0.25,-0.0340073034716497,-6.26874683819561e-05,-0.0339446160032678
"MTG","Oligo","METAB","SLC16A7",0.35,0.00217252755791118,0.00187119487724954,0.00030133268066164
"MTG","Oligo","METAB","SLC16A7",0.45,-0.00368634389608808,-0.0022924088729936,-0.00139393502309448
"MTG","Oligo","METAB","SLC16A7",0.55,-0.0270710179523716,-0.00286025669154989,-0.0242107612608217
"MTG","Oligo","METAB","SLC16A7",0.65,-0.0355263360008842,-0.00265789281679962,-0.0328684431840846
"MTG","Oligo","METAB","SLC16A7",0.75,0.0497667530537884,0.00220662583815988,0.0475601272156286
"MTG","Oligo","METAB","SLC16A7",0.85,0.000110117395331787,0.00217530279110393,-0.00206518539577215
"MTG","Oligo","METAB","SLC16A7",0.95,-0.0119022194004018,-0.00995870189087534,-0.00194351750952645
"MTG","Oligo","METAB","LDHA",0.15,-0.00898586145980934,0.00402796155625545,-0.0130138230160648
"MTG","Oligo","METAB","LDHA",0.25,0.00500120458226539,-6.26874683819561e-05,0.00506389205064735
"MTG","Oligo","METAB","LDHA",0.35,0.0527747591290632,0.00187119487724954,0.0509035642518137
"MTG","Oligo","METAB","LDHA",0.45,-0.0414808533237376,-0.0022924088729936,-0.039188444450744
"MTG","Oligo","METAB","LDHA",0.55,-0.0433409390752225,-0.00286025669154989,-0.0404806823836726
"MTG","Oligo","METAB","LDHA",0.65,0.0116225912135186,-0.00265789281679962,0.0142804840303182
"MTG","Oligo","METAB","LDHA",0.75,-0.0101734311920706,0.00220662583815988,-0.0123800570302305
"MTG","Oligo","METAB","LDHA",0.85,-0.0103235410615931,0.00217530279110393,-0.0124988438526971
"MTG","Oligo","METAB","LDHA",0.95,0.00451199034401995,-0.00995870189087534,0.0144706922348953
"MTG","Oligo","METAB","LDHB",0.15,-0.0153061337241844,0.00402796155625545,-0.0193340952804398
"MTG","Oligo","METAB","LDHB",0.25,-0.0171803379221291,-6.26874683819561e-05,-0.0171176504537471
"MTG","Oligo","METAB","LDHB",0.35,0.00815130332312801,0.00187119487724954,0.00628010844587847
"MTG","Oligo","METAB","LDHB",0.45,-0.000412692969024899,-0.0022924088729936,0.0018797159039687
"MTG","Oligo","METAB","LDHB",0.55,-0.0283643731852239,-0.00286025669154989,-0.025504116493674
"MTG","Oligo","METAB","LDHB",0.65,0.038853389059653,-0.00265789281679962,0.0415112818764526
"MTG","Oligo","METAB","LDHB",0.75,-0.00559460902550591,0.00220662583815988,-0.00780123486366579
"MTG","Oligo","METAB","LDHB",0.85,0.00945123217847274,0.00217530279110393,0.0072759293873688
"MTG","Oligo","METAB","LDHB",0.95,-0.0353186144719585,-0.00995870189087534,-0.0253599125810832
"MTG","Oligo","METAB","PKM",0.15,-0.0462701406333655,0.00402796155625545,-0.050298102189621
"MTG","Oligo","METAB","PKM",0.25,-0.00294788257866565,-6.26874683819561e-05,-0.0028851951102837
"MTG","Oligo","METAB","PKM",0.35,0.0327592754382613,0.00187119487724954,0.0308880805610117
"MTG","Oligo","METAB","PKM",0.45,-0.033750102909924,-0.0022924088729936,-0.0314576940369304
"MTG","Oligo","METAB","PKM",0.55,-0.0187579837921146,-0.00286025669154989,-0.0158977271005647
"MTG","Oligo","METAB","PKM",0.65,-0.0136865818377479,-0.00265789281679962,-0.0110286890209483
"MTG","Oligo","METAB","PKM",0.75,0.03976513546905,0.00220662583815988,0.0375585096308901
"MTG","Oligo","METAB","PKM",0.85,-0.0128864761426782,0.00217530279110393,-0.0150617789337821
"MTG","Oligo","METAB","PKM",0.95,-0.0407683878116087,-0.00995870189087534,-0.0308096859207333
"MTG","Oligo","METAB","PFKL",0.15,-0.0202379995751603,0.00402796155625545,-0.0242659611314158
"MTG","Oligo","METAB","PFKL",0.25,0.0369350465677401,-6.26874683819561e-05,0.0369977340361221
"MTG","Oligo","METAB","PFKL",0.35,0.0186661922343784,0.00187119487724954,0.0167949973571288
"MTG","Oligo","METAB","PFKL",0.45,-0.0271145030790579,-0.0022924088729936,-0.0248220942060643
"MTG","Oligo","METAB","PFKL",0.55,0.00820289541081752,-0.00286025669154989,0.0110631521023674
"MTG","Oligo","METAB","PFKL",0.65,-0.0427431970545312,-0.00265789281679962,-0.0400853042377316
"MTG","Oligo","METAB","PFKL",0.75,0.0389619073774094,0.00220662583815988,0.0367552815392495
"MTG","Oligo","METAB","PFKL",0.85,-0.0160770649168338,0.00217530279110393,-0.0182523677079378
"MTG","Oligo","METAB","PFKL",0.95,-0.0733703965244683,-0.00995870189087534,-0.063411694633593
"MTG","Oligo","METAB","PFKM",0.15,0.00585071689343511,0.00402796155625545,0.00182275533717966
"MTG","Oligo","METAB","PFKM",0.25,0.00345810273357284,-6.26874683819561e-05,0.0035207902019548
"MTG","Oligo","METAB","PFKM",0.35,0.021868466901647,0.00187119487724954,0.0199972720243975
"MTG","Oligo","METAB","PFKM",0.45,-0.0313142268113139,-0.0022924088729936,-0.0290218179383203
"MTG","Oligo","METAB","PFKM",0.55,-0.0127084805470803,-0.00286025669154989,-0.00984822385553036
"MTG","Oligo","METAB","PFKM",0.65,0.00604737829324605,-0.00265789281679962,0.00870527111004567
"MTG","Oligo","METAB","PFKM",0.75,0.0111157925988413,0.00220662583815988,0.00890916676068138
"MTG","Oligo","METAB","PFKM",0.85,-0.0132966434586983,0.00217530279110393,-0.0154719462498023
"MTG","Oligo","METAB","PFKM",0.95,-0.0212841572460729,-0.00995870189087534,-0.0113254553551976
"MTG","Oligo","METAB","ALDOA",0.15,-0.0088883148533493,0.00402796155625545,-0.0129162764096048
"MTG","Oligo","METAB","ALDOA",0.25,-0.00789006435792427,-6.26874683819561e-05,-0.00782737688954231
"MTG","Oligo","METAB","ALDOA",0.35,0.0164063053295936,0.00187119487724954,0.0145351104523441
"MTG","Oligo","METAB","ALDOA",0.45,-0.0144351514144113,-0.0022924088729936,-0.0121427425414177
"MTG","Oligo","METAB","ALDOA",0.55,-0.0170674341594336,-0.00286025669154989,-0.0142071774678837
"MTG","Oligo","METAB","ALDOA",0.65,0.00357673482162267,-0.00265789281679962,0.0062346276384223
"MTG","Oligo","METAB","ALDOA",0.75,-0.0055049544815045,0.00220662583815988,-0.00771158031966437
"MTG","Oligo","METAB","ALDOA",0.85,0.00194788772334737,0.00217530279110393,-0.000227415067756568
"MTG","Oligo","METAB","ALDOA",0.95,0.0247985380437379,-0.00995870189087534,0.0347572399346132
"MTG","Oligo","METAB","ALDOC",0.15,-0.0138818005227976,0.00402796155625545,-0.0179097620790531
"MTG","Oligo","METAB","ALDOC",0.25,-0.00161707263540938,-6.26874683819561e-05,-0.00155438516702742
"MTG","Oligo","METAB","ALDOC",0.35,0.0380169553542374,0.00187119487724954,0.0361457604769879
"MTG","Oligo","METAB","ALDOC",0.45,-0.00561636414449642,-0.0022924088729936,-0.00332395527150282
"MTG","Oligo","METAB","ALDOC",0.55,-0.031371692004012,-0.00286025669154989,-0.0285114353124621
"MTG","Oligo","METAB","ALDOC",0.65,0.00676324678436384,-0.00265789281679962,0.00942113960116346
"MTG","Oligo","METAB","ALDOC",0.75,0.00100034001199889,0.00220662583815988,-0.00120628582616099
"MTG","Oligo","METAB","ALDOC",0.85,-0.0144079696389689,0.00217530279110393,-0.0165832724300729
"MTG","Oligo","METAB","ALDOC",0.95,-0.0167122289295414,-0.00995870189087534,-0.00675352703866606
"MTG","Oligo","METAB","ENO1",0.15,-0.0548355835931228,0.00402796155625545,-0.0588635451493782
"MTG","Oligo","METAB","ENO1",0.25,-0.0191530171372539,-6.26874683819561e-05,-0.0190903296688719
"MTG","Oligo","METAB","ENO1",0.35,-0.000426324785197666,0.00187119487724954,-0.00229751966244721
"MTG","Oligo","METAB","ENO1",0.45,-0.0267176913069526,-0.0022924088729936,-0.024425282433959
"MTG","Oligo","METAB","ENO1",0.55,-0.034090654670293,-0.00286025669154989,-0.0312303979787431
"MTG","Oligo","METAB","ENO1",0.65,-0.00417126563989857,-0.00265789281679962,-0.00151337282309895
"MTG","Oligo","METAB","ENO1",0.75,0.0161270967818489,0.00220662583815988,0.013920470943689
"MTG","Oligo","METAB","ENO1",0.85,0.00848521568691351,0.00217530279110393,0.00630991289580957
"MTG","Oligo","METAB","ENO1",0.95,0.0918935639736671,-0.00995870189087534,0.101852265864542
"MTG","Oligo","METAB","ENO2",0.15,0.0226377683974545,0.00402796155625545,0.018609806841199
"MTG","Oligo","METAB","ENO2",0.25,0.0027370296659913,-6.26874683819561e-05,0.00279971713437326
"MTG","Oligo","METAB","ENO2",0.35,0.0628349388788048,0.00187119487724954,0.0609637440015553
"MTG","Oligo","METAB","ENO2",0.45,-0.0459422092035467,-0.0022924088729936,-0.0436498003305531
"MTG","Oligo","METAB","ENO2",0.55,-0.0301303832504422,-0.00286025669154989,-0.0272701265588923
"MTG","Oligo","METAB","ENO2",0.65,-0.0363833528596782,-0.00265789281679962,-0.0337254600428785
"MTG","Oligo","METAB","ENO2",0.75,0.0211193456670521,0.00220662583815988,0.0189127198288922
"MTG","Oligo","METAB","ENO2",0.85,-0.0161074617182094,0.00217530279110393,-0.0182827645093134
"MTG","Oligo","METAB","ENO2",0.95,-0.0345457443101986,-0.00995870189087534,-0.0245870424193233
"MTG","Oligo","METAB","HK1",0.15,0.0201416062520365,0.00402796155625545,0.016113644695781
"MTG","Oligo","METAB","HK1",0.25,0.00586175291193282,-6.26874683819561e-05,0.00592444038031478
"MTG","Oligo","METAB","HK1",0.35,0.0479662407146287,0.00187119487724954,0.0460950458373791
"MTG","Oligo","METAB","HK1",0.45,-0.0455698310793299,-0.0022924088729936,-0.0432774222063363
"MTG","Oligo","METAB","HK1",0.55,-0.042953823582462,-0.00286025669154989,-0.0400935668909121
"MTG","Oligo","METAB","HK1",0.65,-0.0218041060769833,-0.00265789281679962,-0.0191462132601837
"MTG","Oligo","METAB","HK1",0.75,-0.00436883729967474,0.00220662583815988,-0.00657546313783462
"MTG","Oligo","METAB","HK1",0.85,-0.0129919852887322,0.00217530279110393,-0.0151672880798361
"MTG","Oligo","METAB","HK1",0.95,0.0608577056140605,-0.00995870189087534,0.0708164075049359
"MTG","Oligo","METAB","HK2",0.15,-0.0494222168484036,0.00402796155625545,-0.053450178404659
"MTG","Oligo","METAB","HK2",0.25,-0.00348004582798143,-6.26874683819561e-05,-0.00341735835959948
"MTG","Oligo","METAB","HK2",0.35,-0.00338828803070589,0.00187119487724954,-0.00525948290795543
"MTG","Oligo","METAB","HK2",0.45,-0.0595386250761895,-0.0022924088729936,-0.0572462162031959
"MTG","Oligo","METAB","HK2",0.55,-0.0363835567215877,-0.00286025669154989,-0.0335233000300378
"MTG","Oligo","METAB","HK2",0.65,-0.0319020027971906,-0.00265789281679962,-0.029244109980391
"MTG","Oligo","METAB","HK2",0.75,-0.00785337033973437,0.00220662583815988,-0.0100599961778942
"MTG","Oligo","METAB","HK2",0.85,0.0191341517207086,0.00217530279110393,0.0169588489296047
"MTG","Oligo","METAB","HK2",0.95,0.220589013455983,-0.00995870189087534,0.230547715346859
"MTG","Oligo","METAB","GPI",0.15,0.0423276346817531,0.00402796155625545,0.0382996731254977
"MTG","Oligo","METAB","GPI",0.25,0.0237130762430432,-6.26874683819561e-05,0.0237757637114251
"MTG","Oligo","METAB","GPI",0.35,-0.0104565920087962,0.00187119487724954,-0.0123277868860457
"MTG","Oligo","METAB","GPI",0.45,-0.0388909639876452,-0.0022924088729936,-0.0365985551146516
"MTG","Oligo","METAB","GPI",0.55,0.0786714815298289,-0.00286025669154989,0.0815317382213788
"MTG","Oligo","METAB","GPI",0.65,-0.011813391823678,-0.00265789281679962,-0.00915549900687837
"MTG","Oligo","METAB","GPI",0.75,0.0467541234736455,0.00220662583815988,0.0445474976354856
"MTG","Oligo","METAB","GPI",0.85,-0.0428190717684307,0.00217530279110393,-0.0449943745595346
"MTG","Oligo","METAB","GPI",0.95,-0.0927120313622697,-0.00995870189087534,-0.0827533294713943
"MTG","Oligo","METAB","SLC2A1",0.15,-0.0446741718839834,0.00402796155625545,-0.0487021334402389
"MTG","Oligo","METAB","SLC2A1",0.25,-0.0279464168856546,-6.26874683819561e-05,-0.0278837294172726
"MTG","Oligo","METAB","SLC2A1",0.35,-0.0386621202199613,0.00187119487724954,-0.0405333150972108
"MTG","Oligo","METAB","SLC2A1",0.45,-0.0205520325836874,-0.0022924088729936,-0.0182596237106938
"MTG","Oligo","METAB","SLC2A1",0.55,-0.0258344764731355,-0.00286025669154989,-0.0229742197815856
"MTG","Oligo","METAB","SLC2A1",0.65,-0.0342562912337898,-0.00265789281679962,-0.0315983984169902
"MTG","Oligo","METAB","SLC2A1",0.75,0.02802123858732,0.00220662583815988,0.0258146127491601
"MTG","Oligo","METAB","SLC2A1",0.85,0.0553671196300439,0.00217530279110393,0.05319181683894
"MTG","Oligo","METAB","SLC2A1",0.95,0.0666107349539747,-0.00995870189087534,0.07656943684485
"MTG","Oligo","METAB","SLC2A3",0.15,0.0748799649129373,0.00402796155625545,0.0708520033566818
"MTG","Oligo","METAB","SLC2A3",0.25,-0.00506444887175571,-6.26874683819561e-05,-0.00500176140337376
"MTG","Oligo","METAB","SLC2A3",0.35,0.0159118732442263,0.00187119487724954,0.0140406783669768
"MTG","Oligo","METAB","SLC2A3",0.45,-0.0492141130610095,-0.0022924088729936,-0.0469217041880159
"MTG","Oligo","METAB","SLC2A3",0.55,-0.00357863868841818,-0.00286025669154989,-0.000718381996868283
"MTG","Oligo","METAB","SLC2A3",0.65,-0.0278741634961051,-0.00265789281679962,-0.0252162706793055
"MTG","Oligo","METAB","SLC2A3",0.75,-0.0101065167317541,0.00220662583815988,-0.012313142569914
"MTG","Oligo","METAB","SLC2A3",0.85,-0.0168716957092072,0.00217530279110393,-0.0190469985003112
"MTG","Oligo","METAB","SLC2A3",0.95,0.132135406888397,-0.00995870189087534,0.142094108779272
"MTG","Oligo","METAB","PYGB",0.15,-0.0931617565500902,0.00402796155625545,-0.0971897181063456
"MTG","Oligo","METAB","PYGB",0.25,-0.0314614496277391,-6.26874683819561e-05,-0.0313987621593572
"MTG","Oligo","METAB","PYGB",0.35,0.0217901132973212,0.00187119487724954,0.0199189184200716
"MTG","Oligo","METAB","PYGB",0.45,-0.0671561775045564,-0.0022924088729936,-0.0648637686315628
"MTG","Oligo","METAB","PYGB",0.55,0.0766611832235945,-0.00286025669154989,0.0795214399151444
"MTG","Oligo","METAB","PYGB",0.65,-0.019592311967855,-0.00265789281679962,-0.0169344191510554
"MTG","Oligo","METAB","PYGB",0.75,0.0784201567013507,0.00220662583815988,0.0762135308631908
"MTG","Oligo","METAB","PYGB",0.85,-0.0530277973262862,0.00217530279110393,-0.0552031001173901
"MTG","Oligo","METAB","PYGB",0.95,0.0286464286293195,-0.00995870189087534,0.0386051305201949
"MTG","Oligo","METAB","GYS1",0.15,-0.0353209035215202,0.00402796155625545,-0.0393488650777757
"MTG","Oligo","METAB","GYS1",0.25,-0.00530215546223713,-6.26874683819561e-05,-0.00523946799385518
"MTG","Oligo","METAB","GYS1",0.35,0.00432799902213432,0.00187119487724954,0.00245680414488477
"MTG","Oligo","METAB","GYS1",0.45,-0.04272851760476,-0.0022924088729936,-0.0404361087317664
"MTG","Oligo","METAB","GYS1",0.55,0.0115886313380113,-0.00286025669154989,0.0144488880295612
"MTG","Oligo","METAB","GYS1",0.65,-0.0112047880397406,-0.00265789281679962,-0.00854689522294095
"MTG","Oligo","METAB","GYS1",0.75,0.0161742579613227,0.00220662583815988,0.0139676321231629
"MTG","Oligo","METAB","GYS1",0.85,0.0050863578074282,0.00217530279110393,0.00291105501632427
"MTG","Oligo","METAB","GYS1",0.95,0.0277276512744547,-0.00995870189087534,0.0376863531653301
"MTG","Oligo","METAB","GLUL",0.15,-0.0347516353742357,0.00402796155625545,-0.0387795969304912
"MTG","Oligo","METAB","GLUL",0.25,-0.0489351336682187,-6.26874683819561e-05,-0.0488724461998367
"MTG","Oligo","METAB","GLUL",0.35,0.0632338413538204,0.00187119487724954,0.0613626464765709
"MTG","Oligo","METAB","GLUL",0.45,0.0912297142893252,-0.0022924088729936,0.0935221231623188
"MTG","Oligo","METAB","GLUL",0.55,-0.0308090015369667,-0.00286025669154989,-0.0279487448454169
"MTG","Oligo","METAB","GLUL",0.65,-0.0223344238512009,-0.00265789281679962,-0.0196765310344013
"MTG","Oligo","METAB","GLUL",0.75,0.0885462977754896,0.00220662583815988,0.0863396719373297
"MTG","Oligo","METAB","GLUL",0.85,-0.120507910897096,0.00217530279110393,-0.1226832136882
"MTG","Oligo","METAB","GLUL",0.95,-0.00379913004116735,-0.00995870189087534,0.00615957184970798
"MTG","Oligo","METAB","PDK1",0.15,0.010106048804111,0.00402796155625545,0.00607808724785551
"MTG","Oligo","METAB","PDK1",0.25,-0.0217186483588106,-6.26874683819561e-05,-0.0216559608904286
"MTG","Oligo","METAB","PDK1",0.35,-0.0268474604883414,0.00187119487724954,-0.028718655365591
"MTG","Oligo","METAB","PDK1",0.45,-0.0500562142250976,-0.0022924088729936,-0.047763805352104
"MTG","Oligo","METAB","PDK1",0.55,0.00318647882442976,-0.00286025669154989,0.00604673551597965
"MTG","Oligo","METAB","PDK1",0.65,-0.00169420882740866,-0.00265789281679962,0.000963683989390962
"MTG","Oligo","METAB","PDK1",0.75,0.00406647645186075,0.00220662583815988,0.00185985061370088
"MTG","Oligo","METAB","PDK1",0.85,-0.0107058949392259,0.00217530279110393,-0.0128811977303299
"MTG","Oligo","METAB","PDK1",0.95,0.203229013562267,-0.00995870189087534,0.213187715453142
"MTG","OPC","HK","ACTB",0.15,-0.403904245643736,0.00349515164126221,-0.407399397284998
"MTG","OPC","HK","ACTB",0.25,-0.141460258956362,0.00578461013894629,-0.147244869095308
"MTG","OPC","HK","ACTB",0.35,-0.0700413022189334,-0.00391083354121845,-0.066130468677715
"MTG","OPC","HK","ACTB",0.45,0.200724569345504,0.00452268691292996,0.196201882432574
"MTG","OPC","HK","ACTB",0.55,-0.0322764560060655,-0.00284289083487363,-0.0294335651711919
"MTG","OPC","HK","ACTB",0.65,0.188466808937079,0.00669668347389843,0.181770125463181
"MTG","OPC","HK","ACTB",0.75,-0.0314217966567158,-0.000854427303772306,-0.0305673693529435
